Access_to_electricity_(%_of_population),Access_to_clean_fuels_for_cooking,Renewable_energy_share_in_the_total_final_energy_consumption_(%),Electricity_from_fossil_fuels_(TWh),Electricity_from_renewables_(TWh),Electricity_from_nuclear_(TWh),Low-carbon_electricity_(%_electricity),Primary_energy_consumption_per_capita_(kWh-person),Energy_intensity_level_of_primary_energy_(MJ-$2017_PPP_GDP),Value_co2_emissions_kt_by_country,gdp_per_capita,Density-n(P-Km2),Land_Area(Km2)
100.0,100.0,12.72,38.09,8.07,0.0,17.48267,47297.21,3.17,59229.99954,40458.7774,137,43094.0
100.0,100.0,14.44,30.9,9.52,0.0,23.5527,44621.56,2.99,53729.99954,46511.59833,137,43094.0
100.0,100.0,16.12,26.43,9.8,0.0,27.049406,41866.43,2.83,50200.00076,48799.8256,137,43094.0
100.0,100.0,15.26,36.41,9.2,0.0,20.171015,46091.766,2.93,58130.00107,52026.99951,137,43094.0
100.0,100.0,17.69,29.01,10.3,0.0,26.201982,43548.508,2.83,53409.99985,58487.05497,137,43094.0
100.0,100.0,18.54,26.52,10.1,0.0,27.580559,41183.277,2.78,50130.00107,64322.0635,137,43094.0
100.0,100.0,19.33,26.32,10.06,0.0,27.652557,38827.246,2.78,47930.00031,58163.27688,137,43094.0
100.0,100.0,21.2,26.44,12.43,0.0,31.97839,41063.633,2.89,48119.99893,58041.39844,137,43094.0
100.0,100.0,23.83,21.05,14.17,0.0,40.232822,38406.094,2.64,43099.99847,61753.64713,137,43094.0
100.0,100.0,26.93,15.86,14.84,0.0,48.33876,35563.973,2.53,38220.00122,58507.50805,137,43094.0
100.0,100.0,27.05,18.78,15.96,0.0,45.941277,36936.71,2.5,39959.99908,61191.1937,137,43094.0
100.0,100.0,30.18,14.2,17.99,0.0,55.886925,35394.48,2.32,35819.99969,62548.98473,137,43094.0
100.0,100.0,32.89,10.0,18.93,0.0,65.43381,34312.848,2.27,33700.00076,53254.85637,137,43094.0
100.0,100.0,32.17,12.16,18.39,0.0,60.1964,34666.89,2.25,35319.99969,54663.99837,137,43094.0
100.0,100.0,35.2,9.23,21.8,0.0,70.25459,34656.133,2.19,33130.00107,57610.09818,137,43094.0
100.0,100.0,34.67,9.61,20.75,0.0,68.346504,34042.258,2.14,33130.00107,61591.92887,137,43094.0
100.0,100.0,37.52,6.44,23.07,0.0,78.17689,33139.277,2.0,29700.00076,59775.7351,137,43094.0
100.0,100.0,23.3,5.28,23.45,0.0,81.622,29380.422,4.3,10500.0,61063.31643,137,43094.0
56.37995,4.0,31.44,0.18,0.0,0.0,0.0,4762.17,6.03,370.0,768.1835703,43,23200.0
56.365143,4.1,31.68,0.18,0.0,0.0,0.0,4599.132,5.95,380.0,780.9039613,43,23200.0
49.7,4.2,32.44,0.19,0.0,0.0,0.0,4474.387,6.1,400.000006,791.3841807,43,23200.0
56.315117,4.3,32.88,0.19,0.0,0.0,0.0,4541.9604,6.13,409.9999964,818.8687857,43,23200.0
56.2846,4.5,33.62,0.2,0.0,0.0,0.0,4353.0415,5.83,400.000006,863.2360874,43,23200.0
56.253548,4.8,33.09,0.24,0.0,0.0,0.0,4054.5566,5.74,430.0000072,904.7366795,43,23200.0
55.5,5.0,33.01,0.26,0.0,0.0,0.0,3716.954,5.1,430.0000072,967.6795838,43,23200.0
56.199707,5.3,32.52,0.3,0.0,0.0,0.0,3787.3547,5.2,469.9999988,1052.719117,43,23200.0
56.182278,5.7,33.14,0.32,0.0,0.0,0.0,4150.3564,5.26,469.9999988,1223.852363,43,23200.0
56.17479,6.1,34.0,0.33,0.0,0.0,0.0,3531.1523,4.52,469.9999988,1267.317394,43,23200.0
56.17995,6.5,32.54,0.36,0.0,0.0,0.0,3942.1558,4.36,519.9999809,1343.275125,43,23200.0
56.20047,6.8,33.93,0.36,0.0,0.0,0.0,2921.8823,3.63,479.9999893,1451.548081,43,23200.0
54.6,7.2,32.48,0.37,0.0,0.0,0.0,3784.8132,3.3,500.0,1559.240651,43,23200.0
56.297474,7.8,34.04,0.41,0.0,0.0,0.0,3836.7073,2.98,560.0000024,2312.720948,43,23200.0
56.61884,8.1,30.82,0.09,0.0,0.0,0.0,4183.972,2.49,400.000006,2464.294905,43,23200.0
57.578564,8.4,28.18,0.17,0.0,0.0,0.0,3626.9648,2.42,460.0000083,2658.949245,43,23200.0
58.675446,8.75,24.91,0.08,0.0,0.0,0.0,3409.7095,2.23,419.9999869,2802.166204,43,23200.0
60.2,9.0,24.13,0.06,0.0,0.0,0.0,3036.1372,2.17,419.9999869,2914.358197,43,23200.0
60.564186,9.3,27.84,0.05,0.0,0.0,0.0,3133.4805,2.02,400.000006,3141.861711,43,23200.0
61.21193,9.5,27.92,0.06,0.0,0.0,0.0,2848.7866,1.89,419.9999869,3414.916178,43,23200.0
61.767082,9.65,23.3,0.05,0.0,0.0,0.0,2701.7908,4.3,10500.0,3425.484176,43,23200.0
80.95181,81.0,11.06,0.04,0.03,0.0,42.857143,7741.9917,2.46,130.0,4787.801441,96,751.0
82.27921,82.0,9.41,0.05,0.03,0.0,37.5,8312.158,2.63,150.0,4883.003024,96,751.0
87.7,82.8,13.6,0.04,0.03,0.0,42.857143,7820.6606,2.54,119.9999973,4770.851894,96,751.0
84.91362,83.6,10.56,0.05,0.03,0.0,37.5,8702.423,2.67,140.0000006,4897.308367,96,751.0
86.22531,84.0,11.56,0.04,0.03,0.0,42.857143,10289.641,3.06,159.9999964,5216.872434,96,751.0
87.536476,85.0,10.8,0.05,0.03,0.0,37.5,9846.587,3.02,159.9999964,5160.889141,96,751.0
88.84951,85.5,9.88,0.05,0.03,0.0,37.5,9808.0205,2.88,170.0000018,5518.4232,96,751.0
90.16706,86.3,8.68,0.06,0.02,0.0,25.0,11844.8545,3.39,180.0000072,5951.863413,96,751.0
90.9,87.0,8.45,0.06,0.02,0.0,25.0,10663.4375,2.82,180.0000072,6468.944767,96,751.0
92.82657,87.4,9.23,0.06,0.02,0.0,25.0,10826.458,2.83,500.0,6903.145806,96,751.0
94.17394,87.8,10.28,0.07,0.02,0.0,22.222221,11327.723,2.99,180.0000072,6967.364955,96,751.0
95.536674,88.3,13.8,0.06,0.04,0.0,40.0,11478.59,2.77,180.0000072,7065.460372,96,751.0
96.91748,88.4,11.33,0.07,0.03,0.0,30.0,11020.953,2.99,250.0,6849.455933,96,751.0
98.31811,88.7,11.57,0.06,0.04,0.0,40.0,11020.252,3.07,170.0000018,7016.380071,96,751.0
99.73655,88.9,9.97,0.07,0.03,0.0,30.0,11281.383,3.05,180.0000072,7317.486143,96,751.0
99.82902,89.3,8.8,0.08,0.02,0.0,20.0,11610.774,3.12,180.0000072,7597.288894,96,751.0
99.983536,89.3,10.88,0.07,0.04,0.0,36.363636,12128.221,3.12,180.0000072,8080.968623,96,751.0
100.0,89.3,9.84,0.05,0.03,0.0,37.5,11274.687,3.02,170.0000018,7274.517731,96,751.0
100.0,89.1,8.3,0.04,0.02,0.0,33.333336,11557.899,2.94,170.0000018,7687.462963,96,751.0
100.0,89.3,8.05,0.07,0.02,0.0,22.222221,11049.87,2.97,170.0000018,8516.280039,96,751.0
100.0,88.9,23.3,0.12,0.04,0.0,25.0,10056.246,4.3,10500.0,7003.859021,96,751.0
88.76493,84.1,19.11,7.34,0.75,0.0,9.270704,10094.044,3.9,18670.0,2869.178139,225,48670.0
89.79136,84.7,18.89,9.07,0.7,0.0,7.1647897,9667.4,3.7,18980.0,2977.43451,225,48670.0
89.74982,85.5,17.94,10.98,0.87,0.0,7.341772,10064.789,3.87,20879.99916,3110.325447,225,48670.0
89.173805,86.05,18.94,11.38,1.19,0.0,9.466986,9104.642,3.53,18729.99954,2418.350422,225,48670.0
90.31657,86.4,20.67,9.58,1.6,0.0,14.31127,8357.8955,3.34,17280.00069,2487.329061,225,48670.0
90.14123,86.7,19.44,10.14,1.91,0.0,15.850622,9065.088,3.19,18690.00053,3932.784407,225,48670.0
90.11815,87.0,17.98,11.36,1.75,0.0,13.348589,8931.601,3.03,20370.00084,4109.033591,225,48670.0
96.87634,87.1,17.89,11.98,1.7,0.0,12.4269,9066.198,2.93,20629.99916,4707.795052,225,48670.0
97.576195,87.3,17.68,10.34,1.38,0.0,11.774744,8900.079,2.73,20579.99992,5087.983213,225,48670.0
97.85776,87.4,17.34,10.13,1.46,0.0,12.597066,8679.013,2.64,19659.99985,5039.403122,225,48670.0
98.14542,87.6,16.91,12.5,1.48,0.0,10.586553,8981.36,2.57,20680.00031,5555.392014,225,48670.0
97.89887,87.8,16.75,13.33,1.59,0.0,10.6568365,8723.768,2.54,20909.99985,5913.426649,225,48670.0
97.86705,87.9,16.48,13.86,1.93,0.0,12.222926,9560.256,2.54,21680.00031,6110.366576,225,48670.0
98.38586,88.2,16.55,14.54,2.19,0.0,13.090258,9002.167,2.36,21290.00092,6238.132367,225,48670.0
98.47098,88.5,17.28,14.63,1.64,0.0,10.079902,8537.962,2.19,21450.00076,6608.825501,225,48670.0
98.56036,89.0,14.88,15.59,1.32,0.0,7.806032,9354.642,2.21,23590.00015,6921.520594,225,48670.0
98.9,89.5,15.31,16.53,2.14,0.0,11.462239,9835.123,2.21,24590.00015,7280.88361,225,48670.0
100.0,90.0,16.87,16.07,2.94,0.0,15.465545,9591.366,2.09,23549.99924,7609.353275,225,48670.0
98.9,90.4,15.95,16.89,2.74,0.0,13.958228,10487.733,2.06,25309.99947,8050.644076,225,48670.0
99.0,90.9,13.98,16.91,2.36,0.0,12.247015,11098.332,2.08,27229.99954,8282.117131,225,48670.0
100.0,91.5,23.3,13.74,2.9,0.0,17.427885,9496.668,4.3,10500.0,7268.19691,225,48670.0
93.73226,87.8,19.43,2.82,7.53,0.0,72.753624,8246.84,3.27,22050.0,1445.279324,71,283561.0
94.02462,88.75,17.05,3.74,7.0,0.0,65.17691,8211.651,3.35,24250.0,1894.616196,71,283561.0
94.30939,89.8,17.1,4.1,7.45,0.0,64.50217,7965.1455,3.48,24170.00008,2172.101877,71,283561.0
94.973045,90.6,16.55,4.11,7.11,0.0,63.368984,8014.88,3.73,24659.99985,2425.851842,71,283561.0
94.86557,91.1,16.73,5.59,7.5,0.0,57.295647,8426.991,3.54,26180.00031,2691.277685,71,283561.0
95.83265,91.7,16.16,5.09,7.07,0.0,58.14145,8767.223,3.65,28219.99931,3002.138604,71,283561.0
96.31526,92.3,14.19,6.17,7.35,0.0,54.363903,9114.504,3.43,30129.99916,3328.884156,71,283561.0
96.812614,92.7,15.88,7.33,9.26,0.0,55.816757,9420.017,3.69,30639.99939,3567.837186,71,283561.0
97.20657,93.05,15.32,6.68,11.58,0.0,63.417305,9883.912,3.07,31690.00053,4249.01897,71,283561.0
96.47086,93.3,12.87,8.36,9.57,0.0,53.374233,9482.964,3.39,34500.0,4231.619235,71,283561.0
97.46214,93.6,11.79,9.77,9.0,0.0,47.948853,10353.473,3.47,37250.0,4633.591284,71,283561.0
96.872696,93.9,13.15,8.47,11.41,0.0,57.394367,10805.037,3.38,37099.99847,5200.555108,71,283561.0
97.19493,94.0,13.2,9.57,12.54,0.0,56.716415,11233.192,3.17,37090.00015,5682.046108,71,283561.0
98.034676,94.1,11.85,10.98,11.46,0.0,51.06952,11416.987,3.21,39700.00076,6056.331213,71,283561.0
98.97607,94.3,12.18,11.36,12.09,0.0,51.556503,11816.219,3.38,41799.99924,6377.093929,71,283561.0
98.82588,94.4,13.07,11.34,13.74,0.0,54.78469,11610.723,3.26,41520.00046,6124.490887,71,283561.0
98.7,94.4,14.75,10.77,16.37,0.0,60.316883,11399.546,3.16,39810.00137,6060.092962,71,283561.0
99.2,94.4,17.05,7.4,20.44,0.0,73.41954,11658.197,3.18,38549.99924,6213.503127,71,283561.0
98.7,94.5,16.33,7.97,21.06,0.0,72.54564,12100.159,3.1,40139.99939,6295.934662,71,283561.0
99.09,94.45,17.73,7.09,25.2,0.0,78.04273,12160.402,3.26,39290.00092,6222.524653,71,283561.0
98.85,94.3,23.3,6.45,24.83,0.0,79.37979,10374.727,4.3,10500.0,5600.389615,71,283561.0
97.7,83.5,8.26,60.77,13.7,0.0,18.39667,7965.8477,3.27,10500.0,4578.633208,103,1001450.0
97.34408,86.7,7.82,64.17,15.2,0.0,19.150812,8143.846,3.59,10500.0,4578.633208,103,1001450.0
97.53618,89.4,7.35,71.88,12.93,0.0,15.245844,8202.89,3.59,10500.0,4578.633208,103,1001450.0
98.8,92.0,7.45,77.22,13.26,0.0,14.655171,8503.993,3.62,10500.0,4578.633208,103,1001450.0
97.90703,93.85,7.57,83.17,13.04,0.0,13.553685,8798.149,3.79,10500.0,4578.633208,103,1001450.0
99.4,95.5,6.48,90.09,13.07,0.0,12.669639,8844.943,4.17,10500.0,4578.633208,103,1001450.0
99.04,96.7,6.22,96.08,13.42,0.0,12.255708,9136.145,4.12,10500.0,4578.633208,103,1001450.0
98.46563,97.6,6.05,102.6,16.18,0.0,13.621822,9542.583,4.11,10500.0,4578.633208,103,1001450.0
99.8,98.2,6.17,108.85,15.44,0.0,12.42256,9921.167,3.97,10500.0,4578.633208,103,1001450.0
98.86971,98.8,5.9,117.81,13.86,0.0,10.526316,10077.901,3.88,10500.0,4578.633208,103,1001450.0
99.394554,99.1,5.57,145.66,14.63,0.0,9.127208,10258.876,3.66,10500.0,4578.633208,103,1001450.0
99.45216,99.4,5.53,142.53,14.55,0.0,9.262795,10516.576,3.77,10500.0,4578.633208,103,1001450.0
99.7,99.55,5.5,150.04,14.35,0.0,8.729241,10688.419,3.8,10500.0,4578.633208,103,1001450.0
99.85039,99.7,5.49,153.57,14.66,0.0,8.71426,10368.022,3.62,10500.0,4578.633208,103,1001450.0
99.8,99.8,5.59,159.93,15.36,0.0,8.762622,9999.618,3.63,10500.0,4578.633208,103,1001450.0
99.3,99.8,5.45,170.68,15.64,0.0,8.39416,9943.54,3.46,10500.0,4578.633208,103,1001450.0
100.0,99.8,5.31,174.07,15.5,0.0,8.176399,10278.024,3.64,10500.0,4578.633208,103,1001450.0
100.0,99.9,5.1,181.31,15.53,0.0,7.8896565,10471.6455,3.67,10500.0,4578.633208,103,1001450.0
100.0,99.9,5.23,182.31,17.31,0.0,8.671476,10286.719,3.59,10500.0,4578.633208,103,1001450.0
100.0,99.9,5.3,173.86,20.75,0.0,10.662351,9919.544,3.41,10500.0,4578.633208,103,1001450.0
100.0,99.9,23.3,168.46,20.83,0.0,11.004279,9153.989,4.3,10500.0,4578.633208,103,1001450.0
84.51925,57.9,33.51,1.7,2.03,0.0,54.42359,4934.59,3.47,5630.0,2001.540049,313,21041.0
87.06383,59.95,33.11,1.46,2.33,0.0,61.477573,5098.644,3.65,5870.0,2072.301591,313,21041.0
87.54906,62.0,34.02,1.57,2.4,0.0,60.453403,5202.2905,3.69,5940.000057,2124.10182,313,21041.0
86.96115,63.9,33.85,1.46,2.81,0.0,65.80796,5536.21,3.9,6510.000229,2209.497245,313,21041.0
87.35705,65.8,33.33,1.61,2.73,0.0,62.903225,5513.2593,3.9,6679.999828,2278.43033,313,21041.0
87.52584,67.7,34.08,1.64,3.07,0.0,65.180466,5701.853,3.89,6840.000153,2428.568879,313,21041.0
89.20147,69.4,34.76,2.11,3.49,0.0,62.32143,6029.882,3.98,7239.999771,2631.822739,313,21041.0
91.10956,71.4,28.24,2.21,3.51,0.0,61.36364,6277.061,3.95,7630.000114,2786.157774,313,21041.0
91.00023,73.1,31.5,2.08,3.91,0.0,65.27546,6136.0747,3.91,6909.999847,2933.39424,313,21041.0
91.08402,75.1,32.2,2.38,3.47,0.0,59.31624,5893.16,3.93,6679.999828,2858.483344,313,21041.0
91.58024,76.8,32.62,2.0,3.97,0.0,66.49917,6082.846,3.91,6539.999962,2983.228806,313,21041.0
92.574684,78.7,29.52,1.97,4.12,0.0,67.651886,6068.4243,3.75,6780.00021,3266.010978,313,21041.0
93.68057,80.3,30.27,2.08,4.18,0.0,66.773155,6096.5063,3.71,6769.999981,3428.409332,313,21041.0
95.043106,82.1,27.54,2.15,4.12,0.0,65.70973,5903.0894,3.43,6460.000038,3509.526536,313,21041.0
95.12542,84.0,23.95,2.1,4.14,0.0,66.34615,6015.019,3.33,6590.000153,3589.042885,313,21041.0
95.4,85.5,21.03,2.44,3.57,0.0,59.400997,6200.172,3.39,7000.0,3705.579704,313,21041.0
96.0,86.9,20.71,2.34,3.68,0.0,61.12957,6231.5947,3.38,7170.000076,3805.995686,313,21041.0
96.8,88.2,24.99,1.55,3.94,0.0,71.76685,6173.1143,3.25,6380.000114,3910.254403,313,21041.0
97.0,89.4,23.21,1.38,3.95,0.0,74.10882,6645.676,3.27,6809.999943,4052.624775,313,21041.0
97.36,90.75,19.39,1.84,4.15,0.0,69.28214,7271.5205,3.37,7800.000191,4167.730939,313,21041.0
100.0,91.8,23.3,1.29,4.97,0.0,79.39297,6715.608,4.3,10500.0,3798.636521,313,21041.0
65.55956,19.0,45.85,0.08,0.01,0.0,11.111111,4751.2705,1.57,2220.0,1725.557584,50,28051.0
65.57119,19.5,46.12,0.05,0.01,0.0,16.666668,2574.472,1.03,3400.0,2313.165937,50,28051.0
65.57523,19.4,31.31,0.1,0.01,0.0,9.090909,37471.24,1.25,4630.000114,2744.191483,50,28051.0
65.57404,19.6,29.49,0.11,0.01,0.0,8.333334,38771.44,1.26,5010.000229,3618.544476,50,28051.0
65.56997,20.1,7.2,0.16,0.01,0.0,5.882353,7523.655,3.16,6199.999809,6152.131238,50,28051.0
65.56535,20.8,7.1,0.19,0.01,0.0,5.0,26154.957,2.7,8319.999695,10963.40638,50,28051.0
65.562614,21.3,6.99,0.25,0.01,0.0,3.846154,30517.992,2.57,9369.999886,12857.36882,50,28051.0
65.56439,21.7,8.49,0.31,0.01,0.0,3.125,32212.723,1.9,8539.999962,15908.41119,50,28051.0
65.57341,22.1,7.23,0.41,0.05,0.0,10.869565,30431.822,1.82,9779.999733,22942.6101,50,28051.0
65.59236,22.5,9.24,0.46,0.05,0.0,9.803922,30738.887,1.44,9710.000038,16668.1217,50,28051.0
66.157265,22.7,5.74,0.55,0.03,0.0,5.172414,28152.885,2.36,9949.999809,17288.8426,50,28051.0
66.1,23.35,5.58,0.62,0.03,0.0,4.6153846,28943.424,2.28,9989.999771,21641.6939,50,28051.0
65.73595,24.0,4.42,0.67,0.08,0.0,10.666667,26990.076,2.71,9819.999695,21711.15159,50,28051.0
65.82081,23.6,3.68,0.71,0.25,0.0,26.041668,26720.799,3.48,9180.000305,20390.73727,50,28051.0
65.92347,23.9,4.2,0.71,0.38,0.0,34.862385,24158.016,3.22,7909.999847,19394.08066,50,28051.0
66.04098,24.0,4.56,0.83,0.47,0.0,36.153847,20745.453,3.27,6570.000172,11283.39805,50,28051.0
66.17036,23.9,3.95,0.93,0.47,0.0,33.57143,19728.445,4.05,6659.999847,9250.316493,50,28051.0
66.30864,24.2,3.54,0.9,0.44,0.0,32.83582,21365.682,4.7,5800.000191,9667.857801,50,28051.0
66.45286,24.1,4.91,0.91,0.44,0.0,32.59259,18711.834,3.72,6429.999828,10005.61679,50,28051.0
66.600044,24.0,6.58,0.95,0.45,0.0,32.142857,17644.693,3.01,5349.999905,8419.933336,50,28051.0
66.74773,24.5,23.3,0.92,0.49,0.0,34.751774,11328.123,4.3,10500.0,7143.238705,50,28051.0
29.25451,3.5,76.62,0.2,0.0,0.0,0.0,1086.2354,5.2023726,640.0,308.1341868,35,117600.0
30.352562,3.9,74.68,0.22,0.0,0.0,0.0,1156.5769,5.0121975,700.0,316.8239534,35,117600.0
32.2,4.4,74.67,0.24,0.0,0.0,0.0,1019.1684,4.909889,680.0000072,293.9556724,35,117600.0
32.52826,4.9,74.89,0.26,0.0,0.0,0.0,1172.7673,5.4014144,689.9999976,334.5855715,35,117600.0
33.610603,5.4,69.91,0.27,0.0,0.0,0.0,1226.452,4.9394093,680.0000072,407.769077,35,117600.0
34.69241,5.8,74.65,0.27,0.0,0.0,0.0,1197.5035,4.9345207,600.0000238,388.5959475,35,117600.0
35.776093,6.4,78.34,0.25,0.0,0.0,0.0,809.80237,4.539425,519.9999809,415.0360305,35,117600.0
36.864292,6.8,79.8,0.27,0.0,0.0,0.0,818.4819,4.6222405,509.9999905,439.8321034,35,117600.0
37.959724,7.4,81.72,0.27,0.0,0.0,0.0,569.351,4.8200603,449.9999881,450.6323989,35,117600.0
39.065098,7.7,81.63,0.28,0.0,0.0,0.0,670.50433,4.9659696,469.9999988,595.1099872,35,117600.0
40.18312,8.0,81.07,0.29,0.0,0.0,0.0,654.88983,4.987259,500.0,501.355317,35,117600.0
41.3165,8.3,79.71,0.3,0.0,0.0,0.0,655.3532,4.705405,569.9999928,642.5082588,35,117600.0
42.46795,8.6,78.14,0.31,0.0,0.0,0.0,686.76117,4.8085546,620.0000048,4578.633208,35,117600.0
43.63923,8.9,78.14,0.32,0.0,0.0,0.0,691.8338,4.868904,639.9999857,4578.633208,35,117600.0
44.828312,8.9,77.8,0.32,0.0,0.0,0.0,716.5409,4.741397,649.9999762,4578.633208,35,117600.0
46.03224,9.0,77.56,0.33,0.0,0.0,0.0,707.84283,4.8289723,649.9999762,4578.633208,35,117600.0
47.24804,9.0,77.31,0.34,0.0,0.0,0.0,715.03436,4.3,660.0000262,4578.633208,35,117600.0
48.472744,9.2,75.37,0.4,0.01,0.0,2.4390244,778.28644,4.3,720.0000286,4578.633208,35,117600.0
49.703384,9.1,74.03,0.42,0.01,0.0,2.3255813,876.1487,4.3,850.0000238,4578.633208,35,117600.0
50.936993,9.2,73.67,0.43,0.01,0.0,2.2727273,936.4785,4.3,879.9999952,4578.633208,35,117600.0
52.171097,9.3,23.3,0.41,0.01,0.0,2.3809524,881.5875,4.3,10500.0,4578.633208,35,117600.0
100.0,100.0,19.83,8.5,0.01,0.0,0.11750881,39722.04,7.95,14920.0,4070.609024,31,45228.0
100.0,100.0,18.93,8.47,0.02,0.0,0.23557127,41673.484,7.83,15380.0,4505.858332,31,45228.0
100.0,100.0,19.41,8.5,0.03,0.0,0.3516999,41766.36,7.01,14949.99981,5341.628947,31,45228.0
100.0,100.0,19.82,10.11,0.05,0.0,0.492126,45834.83,7.21,16940.00053,7203.523038,31,45228.0
100.0,100.0,19.97,10.25,0.06,0.0,0.58195925,47047.777,6.88,17020.00046,8914.103557,31,45228.0
100.0,100.0,18.85,10.09,0.11,0.0,1.0784314,47588.28,6.18,17229.99954,10412.64431,31,45228.0
100.0,100.0,17.18,9.6,0.13,0.0,1.3360741,47286.48,5.49,15979.99954,12639.40007,31,45228.0
100.0,100.0,18.56,12.04,0.14,0.0,1.1494253,55017.598,5.71,19979.99954,16744.58445,31,45228.0
100.0,100.0,20.29,10.38,0.2,0.0,1.8903592,50750.434,5.81,18399.99962,18204.96648,31,45228.0
100.0,100.0,24.13,8.24,0.54,0.0,6.1503425,43997.6,6.02,15050.00019,14711.73527,31,45228.0
100.0,100.0,25.35,11.92,1.05,0.0,8.095605,54935.6,6.77,19000.0,14663.04461,31,45228.0
100.0,100.0,24.98,11.71,1.18,0.0,9.154383,54965.695,6.3,18170.00008,17464.92008,31,45228.0
100.0,100.0,24.88,10.49,1.47,0.0,12.29097,55555.875,6.0,16889.99939,17404.2008,31,45228.0
100.0,100.0,24.43,12.05,1.23,0.0,9.262049,58773.523,6.54,19319.99969,19050.58592,31,45228.0
100.0,100.0,25.3,11.06,1.39,0.0,11.164659,56413.82,6.02,17940.00053,20234.11742,31,45228.0
100.0,100.0,28.16,8.59,1.56,0.0,15.369459,52196.047,5.59,15539.99996,17395.04062,31,45228.0
100.0,100.0,27.24,10.58,1.59,0.0,13.064914,53774.246,5.94,15989.99977,18282.92339,31,45228.0
100.0,100.0,27.53,11.3,1.86,0.0,14.1337385,59568.55,5.36,16709.99908,20387.28315,31,45228.0
100.0,100.0,28.59,10.38,1.99,0.0,16.087309,58899.945,5.54,15319.99969,23052.30126,31,45228.0
100.0,100.0,31.29,5.47,2.14,0.0,28.120895,47295.336,4.49,10180.00031,23397.12001,31,45228.0
100.0,100.0,23.3,3.11,2.97,0.0,48.848686,44218.28,4.3,10500.0,23027.027,31,45228.0
20.195763,24.3,59.39,0.06,0.55,0.0,90.16393,6083.903,6.23,690.0,1728.710498,67,17364.0
26.9,25.4,61.24,0.06,0.57,0.0,90.47619,6071.866,5.98,610.0,1521.769075,67,17364.0
25.80867,26.4,63.65,0.06,0.59,0.0,90.769226,6199.8135,5.89,620.0000048,1405.448706,67,17364.0
28.606096,27.8,65.59,0.06,0.5,0.0,89.28571,5659.059,5.66,629.9999952,2148.632475,67,17364.0
31.400637,29.3,65.64,0.06,0.47,0.0,88.67925,5462.625,5.45,629.9999952,2699.130742,67,17364.0
34.19464,30.1,66.56,0.06,0.54,0.0,90.0,5620.2163,5.32,660.0000262,3083.838141,67,17364.0
35.2,31.8,71.42,0.06,0.54,0.0,90.0,5687.314,5.76,649.9999762,3176.691168,67,17364.0
39.790913,33.7,71.35,0.06,0.57,0.0,90.47619,5892.16,5.64,660.0000262,3327.445134,67,17364.0
42.59854,35.3,72.68,0.06,0.54,0.0,90.0,5664.233,5.61,629.9999952,3137.387266,67,17364.0
38.6,37.1,70.83,0.06,0.57,0.0,90.47619,5503.006,5.52,699.9999881,3385.858846,67,17364.0
45.552338,39.1,72.39,0.06,0.58,0.0,90.625,5146.958,5.22,649.9999762,4168.489403,67,17364.0
51.148006,41.0,72.52,0.03,0.68,0.0,95.77465,5236.0625,5.18,660.0000262,4496.613361,67,17364.0
54.366226,42.7,71.41,0.04,0.7,0.0,94.5946,5162.853,5.08,680.0000072,4527.565039,67,17364.0
57.562515,44.2,69.7,0.04,0.77,0.0,95.06173,5053.2617,5.39,750.0,4230.171266,67,17364.0
65.0,46.3,71.67,0.04,0.61,0.0,93.84616,5096.1387,4.74,750.0,4039.159341,67,17364.0
64.01241,47.6,71.68,0.04,0.51,0.0,92.72727,5016.5044,4.99,769.9999809,3680.349473,67,17364.0
63.43,49.2,69.61,0.04,0.52,0.0,92.85714,5267.826,5.28,839.9999738,3425.531957,67,17364.0
73.5,50.6,65.54,0.04,0.63,0.0,94.02985,5553.8486,4.44,889.9999857,3914.418484,67,17364.0
73.91578,52.4,66.07,0.04,0.71,0.0,94.666664,5823.5767,4.5,910.0000262,4105.893683,67,17364.0
76.86944,53.8,65.95,0.04,0.67,0.0,94.3662,5780.252,4.67,959.9999785,3915.643467,67,17364.0
79.7305,55.4,23.3,0.04,0.7,0.0,94.5946,5614.8906,4.3,10500.0,3424.282212,67,17364.0
12.7,0.9,95.55,0.06,1.64,0.0,96.47059,287.99124,21.38,3560.0,124.4607909,115,1104300.0
10.162491,0.9,94.6,0.06,1.98,0.0,97.05882,304.5467,20.52,4400.0,120.7657837,115,1104300.0
11.854834,1.0,94.53,0.06,2.01,0.0,97.101456,303.84665,20.82,4570.000172,111.9272251,115,1104300.0
13.541941,1.0,94.23,0.06,2.27,0.0,97.4249,319.22073,21.97,5019.999981,119.490396,115,1104300.0
15.226162,1.1,94.13,0.06,2.51,0.0,97.665375,331.65744,19.93,5329.999924,136.46625,115,1104300.0
14.0,1.1,94.73,0.06,2.82,0.0,97.916664,370.1885,18.24,5050.000191,162.4327286,115,1104300.0
18.595404,1.3,94.54,0.06,3.24,0.0,98.181816,394.91357,16.97,5400.000095,194.6874329,115,1104300.0
20.28548,1.4,94.16,0.17,3.37,0.0,95.19774,424.85315,15.73,5960.000038,244.2860523,115,1104300.0
21.98279,1.6,94.09,0.44,3.31,0.0,88.26667,432.32028,14.65,6489.999771,326.4368228,115,1104300.0
23.690039,1.9,94.18,0.42,3.55,0.0,89.420654,434.64044,13.85,6530.00021,380.5690032,115,1104300.0
25.409937,2.1,94.11,0.08,4.91,0.0,98.3968,468.26212,12.65,6469.99979,341.5541227,115,1104300.0
